"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-09","44","46","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-10","47","57","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-11","46","53","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-12","43","50","38",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-13","45","51","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-14","44","52","39",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-15","43","51","36",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-16","41","44","38",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-17","42","50","37",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-18","42","48","37",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-19","43","45","38",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-20","47","53","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-21","49","51","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-22","50","57","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-23","49","53","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-24","54","64","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-25","54","61","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-26","51","57","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-27","49","58","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-28","49","56","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-29","52","58","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-30","54","64","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-01-31","56","62","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-01","54","61","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-02","46","52","36",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-03","43","52","34",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-04","44","51","38",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-05","53","63","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-06","54","61","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-07","55","67","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-08","51","58","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-09","50","57","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-10","58","70","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-11","60","70","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-12","57","66","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-13","47","54","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-14","49","59","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-15","54","62","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-16","51","61","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-17","58","69","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-18","53","63","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-19","53","62","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-20","54","61","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-21","59","68","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-22","54","65","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-23","51","61","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-24","58","69","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-25","62","70","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-26","61","71","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-27","62","71","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-28","61","73","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-02-29","49","59","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-01","47","53","38",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-02","58","67","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-03","62","73","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-04","62","73","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-05","50","59","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-06","48","56","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-07","45","51","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-08","46","53","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-09","52","61","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-10","58","69","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-11","58","69","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-12","60","71","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-13","51","60","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-14","44","45","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-15","42","47","39",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-16","40","49","35",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-17","43","53","36",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-18","44","50","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-19","48","58","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-20","50","59","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-21","52","60","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-22","52","62","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-23","47","50","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-03-24","46","52","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-23","67","75","59",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-24","70","82","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-25","68","82","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-26","61","73","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-27","63","75","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-28","68","82","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-29","58","68","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-04-30","59","72","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-01","59","71","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-02","56","64","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-03","56","68","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-04","63","80","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-05","61","73","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-06","65","81","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-07","75","87","65",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-08","77","93","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-09","64","80","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-10","54","67","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-11","55","69","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-12","53","60","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-13","53","59","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-14","54","61","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-15","59","72","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-16","59","68","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-17","58","67","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-18","53","61","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-19","55","64","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-20","57","68","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-21","63","77","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-22","60","75","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-23","66","79","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-24","72","87","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-25","80","93","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-26","83","97","71",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-27","81","93","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-28","73","92","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-29","58","67","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-30","58","68","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-05-31","58","69","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-01","65","77","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-02","77","90","63",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-03","82","95","72",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-04","76","96","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-05","53","60","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-06","56","66","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-07","56","66","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-08","65","77","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-09","71","86","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-10","74","90","61",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-11","69","85","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-12","57","65","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-13","57","66","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-14","63","76","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-15","63","75","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-16","61","73","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-17","73","87","59",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-18","78","92","66",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-19","67","81","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-20","62","78","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-21","68","84","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-22","70","92","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-23","64","86","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-24","69","87","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-25","69","88","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-26","68","88","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-27","61","74","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-28","57","67","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-29","69","83","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-06-30","72","87","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-01","64","82","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-02","58","72","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-03","62","76","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-04","75","90","59",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-05","73","87","62",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-06","65","80","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-07","68","85","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-08","71","87","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-09","73","91","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-10","77","93","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-11","82","97","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-12","80","97","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-13","63","77","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-14","60","76","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-15","61","80","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-16","59","73","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-17","58","69","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-18","65","85","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-19","59","72","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-20","59","71","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-21","60","76","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-22","58","72","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-23","62","76","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-24","61","77","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-25","65","87","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-26","67","82","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-27","67","83","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-28","69","87","50",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-29","71","86","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-30","67","84","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-07-31","66","83","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-01","69","86","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-02","70","86","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-03","72","89","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-04","63","80","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-05","56","64","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-06","63","80","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-07","67","87","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-08","71","87","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-09","76","94","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-10","68","85","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-11","60","72","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-12","72","91","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-13","83","99","71",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-14","88","104","78",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-15","89","102","79",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-16","85","102","77",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-17","85","100","77",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-18","87","101","76",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-19","85","98","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-20","72","86","63",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-21","74","91","62",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-22","78","95","66",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-23","76","88","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-24","74","88","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-25","66","80","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-26","64","78","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-27","66","87","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-28","71","89","62",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-29","62","80","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-30","67","88","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-08-31","70","90","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-01","58","68","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-02","60","74","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-03","64","79","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-04","75","90","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-05","87","101","73",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-06","94","107","81",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-07","94","109","83",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-08","80","91","72",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-09","64","70","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-10","62","70","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-11","67","81","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-12","74","88","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-13","67","81","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-14","64","81","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-15","66","84","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-16","68","84","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-17","69","85","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-18","63","74","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-19","68","83","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-20","76","90","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-21","72","86","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-22","67","81","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-23","69","82","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-24","66","79","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-25","66","80","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-26","72","86","62",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-27","79","89","66",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-28","83","95","74",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-29","78","91","66",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-30","81","98","65",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-01","85","95","80",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-02","83","93","76",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-03","84","99","75",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-04","80","96","69",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-05","77","91","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-06","76","89","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-07","65","80","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-08","56","66","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-09","59","72","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-10","59","67","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-11","65","80","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-12","71","83","61",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-13","76","88","63",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-14","79","92","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-15","78","87","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-16","78","89","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-17","80","91","71",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-18","77","88","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-19","76","86","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-20","76","87","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-21","75","86","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-22","67","77","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-23","58","69","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-24","55","65","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-25","57","65","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-26","61","71","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-27","62","71","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-28","62","73","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-29","64","75","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-30","65","76","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-31","67","76","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-01","67","75","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-02","69","79","63",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-03","65","81","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-04","66","78","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-05","71","82","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-06","51","58","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-07","48","60","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-08","46","53","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-09","46","57","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-10","51","64","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-11","47","54","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-12","49","62","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-13","49","55","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-14","51","61","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-15","56","68","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-16","55","62","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-17","55","60","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-18","52","55","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-19","51","59","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-20","51","59","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-21","51","61","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-22","53","65","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-23","52","63","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-24","54","66","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-25","49","60","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-26","51","59","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-27","51","58","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-28","50","57","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-29","53","60","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-30","55","65","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-01","53","62","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-02","53","61","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-03","52","59","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-04","56","63","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-05","53","60","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-06","53","61","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-07","59","67","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-08","60","67","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-09","53","60","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-10","55","66","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-11","45","50","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-12","47","53","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-13","47","52","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-14","47","55","39",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-15","48","57","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-16","48","55","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-17","49","57","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-18","50","58","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-19","47","51","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-20","49","53","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-21","49","55","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-22","47","53","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-23","44","50","38",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-24","44","52","37",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-25","50","56","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-26","50","56","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-27","45","53","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-28","43","49","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-29","49","56","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-30","49","58","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-12-31","49","58","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-01-01",,"58","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-01-02",,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-01-03",,"60","47",
